id,tier,name,description,allowMultiplePurchases,requiredTalentId
2a19d2d1-0a77-42f7-9034-8788041976e0,1,Manœuvres de combat,Le personnage apprend trois manœuvres de combat parmi une liste de manœuvres. Cette liste est définie dans les ouvrages spécifiques aux univers.,TRUE,9d116bfb-77df-46bc-ba92-f85584f1e5f6
74a7a2b6-4805-497d-bb7a-b6cdfa302228,1,Maraudage,"Lorsqu’il est dissimulé, le personnage peut se déplacer au plus à la moitié de sa vitesse sans révéler sa position, en autant qu’il débute et termine son déplacement dans une zone au moins légèrement obscurcie. Également, il ne révèle pas sa position lorsqu’il échoue une attaque à distance en étant dissimulé.",FALSE,c63bbb84-cd77-4b49-87ea-063dd1f3f892
72ba6fbc-4bd5-44a2-bf71-f7eadbab9abf,1,Médecine animale,Le personnage acquiert les capacités suivantes :\n\n- Il peut désormais apprivoiser et dresser une bête de niveau 1/4 ou moins.\n- Il se voit conférer l’avantage à ses tests de _Survie_ afin d’apprivoiser et de calmer une bête en détresse ou souffrante.\n- Il peut substituer ses tests de Médecine par un test de _Survie_ lorsqu’il tente de prodiguer des soins à une bête ou de stabiliser une bête agonisante.,FALSE,21bf38b6-66be-4a76-a5b7-d14737b9a5ec
3dc1f37e-d38c-4af5-a0ee-4dda35da0b9d,1,Méditation,"Permet au personnage de méditer pendant une halte. Il reste conscient pendant qu’il médite, ce qui lui permet d’effectuer des tests passifs de _Perception_. La méditation double sa régénération d’Énergie à chaque heure de halte. Il récupère donc autant de points d’Énergie en méditant qu’en dormant, mais il doit toujours compléter une nuit de sommeil afin de récupérer ses capacités et ne pas accumuler de fatigue.",FALSE,
71489d9c-1560-4e1b-9624-53fe1bfcdec0,1,Méfait feutré,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il effectue l’activité **Bousculade**, il peut remplacer le test d’_Athlétisme_ par un test de _Roublardise_.\n- Lorsqu’il est dissimulé d’une créature, il se voit conférer l’avantage à ses tests de _Roublardise_ dirigés contre cette créature.\n- Il peut prendre le double du temps nécessaire afin d’accomplir une tâche nécessitant un test de _Roublardise_, par exemple crocheter une serrure, activer ou désamorcer un piège, ou encore saboter un mécanisme. Cela lui permet de dissimuler le méfait, ce qui afflige du désavantage les tests de _Perception_ et d’_Investigation_ effectués afin de découvrir le méfait. ",FALSE,80b75d8c-5bd8-48b1-a4c1-35f59ea44ef3
0183dff3-56a2-41a0-a7fa-00ec83a417c5,1,Naturalisme,"Le personnage possède de vastes connaissances à propos des créatures naturelles, par exemple les animaux, les plantes, les limons, les dragons et les monstruosités. Il se voit conférer l’avantage à ses tests de _Connaissance_ envers ces créatures et reçoit de l’information supplémentaire lorsqu’il réussit un de ces tests. Cette information correspond généralement aux habiletés de cette créature, à quel point celle-ci est dangereuse pour son groupe, la signification de ses comportements, les dangers naturels de son habitat, et quelles ressources de valeur peuvent être récoltées sur cette créature.\n\nÉgalement, il possède de vastes connaissances à propos des matériaux. Il reconnait instantanément la majorité des matériaux ainsi que leur rareté, sans nécessiter de test de _Connaissance_, à la discrétion du maître de jeu. Il se voit conférer l’avantage à ses tests de _Connaissance_ afin de recevoir de l’information supplémentaire à propos de ces matériaux.",FALSE,6a4e7150-fa82-4d0c-a308-70e68927a171
b04e701f-68f3-47d1-8358-e43bab3339cd,1,Observateur,"Le personnage ne peut être surpris lorsqu’il est conscient. Également, permet au personnage de comprendre ce qu’une créature dit seulement en interprétant les mouvements de sa bouche. Celle-ci doit parler une langue que le personnage comprend.",FALSE,7b2b3158-7ddb-4d3b-9751-5b1527723bbb
b190ffb5-83f8-4ecb-bccc-2974dfea43e8,1,Parade,"Lorsque le personnage manie une arme de finesse, qu’il ne manie aucune autre arme et qu’il est victime d’une attaque, alors il peut utiliser sa réaction afin d’ajouter à son Esquive le bonus conféré par cette arme aux tests d’attaque.",FALSE,0c2d6c23-e66d-43ff-ba6a-2745fd5b394b
ebe9fa7b-db1d-4d8e-bd35-c4d30a4e1c15,1,Philologie,"Le personnage acquiert les capacités suivantes :\n\n- Le personnage peut désormais apprendre les langues anciennes.\n- Il apprend une langue de son choix.\n- Lorsqu’il écoute une discussion effectuée dans une langue qu’il ne connait pas, il identifie néanmoins cette langue si elle appartient à la même famille linguistique qu’une des langues qu’il connait. Il peut également analyser un texte rédigé dans une langue qu’il ne connait pas pendant au moins une minute. S’il connait une langue partageant son alphabet avec la langue de rédaction de ce texte, alors il identifie la langue de rédaction du texte.",FALSE,f3cf871b-6621-478e-b2af-de0d8faf9734
e83ac9be-35b9-42b0-972e-b58d6da0abcc,1,Présence terrifiante,"Par une action, permet au personnage d’effectuer un test de _Performance_. Toute créature qu’il peut atteindre par une attaque de mêlée doit effectuer un test opposé d’_Intuition_. Lorsqu’une créature échoue le test opposé, les cases que le personnage peut atteindre par une attaque de mêlée sont considérées comme du terrain difficile pour cette créature jusqu’au début du prochain tour du personnage. Les créatures immunisées à la peur ou au terrain difficile ne sont pas affectées par cette capacité.\n\nÉgalement, lorsque le personnage inflige des points de dégâts à une créature pendant son tour, alors ses tests de _Performance_ contre cette créature se voient conférer l’avantage jusqu’à la fin de son prochain tour.",FALSE,ec74126f-7e00-414f-b793-f8100adf0608
529612a6-f0ad-4397-8304-e63b0172c554,1,Robustesse accrue,"Confère au personnage un bonus permanent de 10 points de Vitalité. Lorsque le personnage ne porte aucune armure, il ajoute le tiers (33 %) de son rang de _Résistance_ à son Esquive. Il peut bénéficier de cette capacité tout en utilisant un bouclier.",FALSE,81c0ab49-5786-4571-b620-103faa0598e6
6650c2e8-a16e-4ca6-82ab-7bc367078b48,1,Société,"Le personnage acquiert les capacités suivantes :\n\n- Il se voit conférer l’avantage à ses tests de _Connaissance_ lorsqu’il tente de reconnaître un élément historique ou culturel, par exemple un symbole religieux, un blason ou une insigne identifiant une entité géopolitique telle un ordre, une nation, une guilde, une entreprise, etc.\n- Il se voit conférer l’avantage à ses tests de _Tromperie_ lorsqu’il tente d’utiliser cet élément au sein d’un déguisement et d’agir comme un membre de cette société ou de cet ordre religieux.\n- Lorsqu’il entend une créature parler une langue qu’il connait, il peut déterminer d’où cette créature. Il se voit conférer l’avantage à ses tests de _Connaissance_ afin de détermine la provenance approximative d’une créature qu’il entend parler une langue qu’il ne connait pas.",FALSE,6a4e7150-fa82-4d0c-a308-70e68927a171
551c5475-edaf-4f7b-b310-d1c8fa2a9968,1,Survivalisme,"Le personnage acquiert les capacités suivantes :\n\n- Il réussit automatiquement ses tests de _Survie_ lorsqu’il effectue une tâche banale sans posséder les outils nécessaires et en utilisant les ressources du milieu naturel et sauvage dans lequel il se trouve, par exemple allumer un feu, fabriquer un abri ou cuisiner.\n- Il se voit conférer l’avantage à ses tests de _Survie_ afin de déterminer l’espèce d’une créature en examinant les traces de celle-ci.\n- Pendant une halte, il peut utiliser des outils de bricoleur afin d’améliorer un objet de type piège, par exemple des billes, des chausse-trapes ou un piège de chasse. Il doit utiliser des matériaux d’une valeur égale à celle de l’objet afin de l’améliorer. Le personnage choisit un nombre compris entre 1 et son rang de _Survie_, et doit réussir un test de _Survie_ de degré de difficulté égal au double de ce nombre. Si le test est réussi, le nombre choisi est ajouté au degré de difficulté de l’objet.",FALSE,c0c7935a-bdba-4a87-8033-9efecb7d7c94
8d037c1c-515f-4689-99b0-fb689f81cada,1,Suspicion,"Lorsque le personnage effectue un test d’_Intuition_ afin de déterminer si une créature dit la vérité, avant d’en connaître le résultat, le joueur peut rejouer le test et il doit utiliser le nouveau résultat.\n\nÉgalement, le personnage peut observer ou interagir avec une créature pendant une minute afin de déterminer son humeur, ou si elle est influencée par un effet surnaturel. Il peut également utiliser cette capacité par une action s’il peut examiner de près la cible en la tâtant et en sentant son odeur.",FALSE,ad47e040-e7ab-4797-9daa-aea8dec648bc
b3afc61d-6481-4687-85f4-67e0a5e532b5,1,Tir rapide,"Permet au personnage d’effectuer l’activité **Viser et tirer** au coût d’une seule action plutôt que deux lorsqu’il utilise une arme possédant la propriété **Munition**. Également, grâce à la rapidité de ses tirs, il ne déclenche pas d’attaque d’opportunité lorsqu’il effectue une attaque à distance en utilisant une de ces armes.",FALSE,dee5f069-7136-4681-9353-a1ee68e77200
a6799aa2-2621-4290-9f84-125d54e9f9a0,1,Tissu de mensonges,"Lorsque le personnage échoue un test de _Tromperie_, si le test n’avait pas été effectué avec désavantage, alors il peut réessayer le test et doit utiliser le nouveau résultat. Également, lorsqu’il tente de faire croire à une créature qu’il est en train d’accomplir une tâche, son test de _Tromperie_ se voit conférer un bonus égal à la moitié du rang de la compétence associée à cette tâche.",FALSE,630adc84-93c8-4c51-acc0-94ea6e0f3242
cd1ea46d-28a5-41e9-a518-e503ef7eb6a4,1,Tolérance à l’alcool II,Augmente de manière permanente de +1 le seuil de tolérance à l’alcool du personnage. La durée de ses gueules de bois est également réduite de moitié.,FALSE,ebf4f1d0-d46d-4663-9368-78af468f402f
9a6c2ba3-040b-4bdc-86ad-0b4631b353dd,2,Accélération,Confère au personnage un bonus permanent de 2 points de mouvement,TRUE,
f8e4819e-aeaa-4fd5-98f0-44fb1e57a177,2,Apothicairerie,"Le personnage peut désormais apprendre les remèdes avancés. Cette liste est définie dans les ouvrages spécifiques aux univers.\n\nÉgalement, permet au personnage de remplacer un remède par des charges d’une trousse de premiers soins afin de soigner une condition temporaire affligeant une créature. Il doit compléter une nuit de sommeil afin de réutiliser cette capacité. Par une action, en dépensant 15 points d’Énergie et 5 charges d’une trousse de premiers soins, il peut produire les effets d’un remède de base. Par deux actions, en dépensant 30 points d’Énergie et les 10 charges d’une trousse de premiers soins, il peut produire les effets d’un remède avancé.",FALSE,d90a7854-802b-4051-bb30-3912becfd9ad
52ec3557-cc83-4d7d-b512-cb66ea45af6e,2,Astuce,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il peut effectuer une attaque d’opportunité en réaction, alors il peut substituer cette attaque par l’activité **Objet**.\n- Il peut tenter de dérober un objet tenu par une autre créature, ou porté librement par celle-ci. Il doit être dissimulé aux yeux de cette créature. Il effectue un test de _Roublardise_ opposé à un test de _Roublardise_ de cette créature. Le test du personnage est affligé du désavantage s’il tente de lui dérober un objet qu’elle tient dans sa main, telle une arme ou un bouclier. Si le test du personnage réussit, la créature lâche l’objet. Si le personnage a une main libre, il peut s’emparer de l’objet, sinon celui-ci tombe simplement au sol.\n- Il peut tenter de dérober le focus ou les composantes matérielles d’une créature en train de canaliser un pouvoir en réaction située à 1,5 mètres de sa position. Il effectue un test de _Roublardise_ opposé au test d’_Occultisme_ de la créature en train de canaliser. Le test de _Roublardise_ est affligé du désavantage si la créature voit le personnage. Si le test de _Roublardise_ réussit, l’incantation échoue et le pouvoir n’est pas canalisé. La créature perd les actions utilisées afin de canaliser le pouvoir et les points d’Énergie dépensés. Le personnage doit compléter une nuit de sommeil afin de réutiliser cette capacité.",FALSE,71489d9c-1560-4e1b-9624-53fe1bfcdec0
2ae4d68b-1e8b-41d9-b998-d07789b9da84,2,Attaque incapacitante,"Lorsque le personnage tente une attaque neutralisante, il peut dépenser 20 points d’Énergie plutôt que 10. Si l’attaque réussit, la cible doit effectuer un jet de sauvegarde de _Résistance_ de degré de difficulté égal au résultat du test de l’attaque réussie. Si la cible possède déjà un niveau de Fatigue ou plus, le degré de difficulté réduit de 5 par niveau de Fatigue. Si elle possède déjà trois niveaux de Fatigue ou plus, elle réussit automatiquement son jet de sauvegarde.",FALSE,feea35a9-6da3-43cc-b2f9-4dd2be95c916
9afeeaeb-bfa0-49c0-923a-330271aac9a8,2,Attaque magique,"Permet au personnage d’infuser son arme d’énergie magique par une action afin d’ajouter des points de dégâts magiques infligés par la prochaine attaque réussie en maniant cette arme. Le nombre de points de dégâts ajoutés doit être compris entre 1 et la Puissance du personnage, et il doit dépenser un nombre de points d’Énergie égal au nombre de points de dégâts ajoutés.",FALSE,9ef95957-fa21-4091-91d7-9716cbfa8c45
eb3c4b6d-6569-46e4-9aab-7e5d426bb977,2,Attaque précise,"Lorsque le personnage effectue une attaque de mêlée en maniant une arme à une main ou une arme versatile en la tenant à une main, il peut le faire en utilisant deux actions plutôt qu’une. Il choisit une des options suivantes : il confère l’avantage à son test d’attaque ou ajoute un bonus de +5 aux points de dégâts infligés si l’attaque réussit. Il ne peut utiliser cette capacité s’il a effectué l’activité **Déplacement** pendant le même tour, et il ne peut effectuer cette activité pendant le même tour après avoir utilisé cette capacité. Il peut tout de même effectuer un **Pas prudent**.",FALSE,1b7cc406-1e95-4bab-a94c-ef80d61e5c92
e3c63955-253f-4cc0-ba8a-c506df45c567,2,Attaque sanglante,"Ajoute 1d6 points de dégâts supplémentaires aux attaques sournoises du personnage. De plus, lorsqu’il réussit une attaque sournoise, la cible est affligée d’une hémorragie. Au début de chacun de ses tours, la cible doit effectuer un jet de sauvegarde de _Résistance_ de degré de difficulté égal au résultat du test de l’attaque réussie (-1 cumulable pour chaque tour subséquent). Si elle réussit le test, alors l’hémorragie cesse, sinon elle reçoit 2d6 points de dégâts létaux. L’effet d’hémorragie n’est pas cumulable.",FALSE,8628bc7c-c2ed-49ce-904a-2e0276761a14
df8aeb6c-ccef-4a20-b99d-9f895d1845fe,2,Attaques multiples,"Permet au personnage d’effectuer plusieurs attaques avec le même membre pendant son tour. S’il possède le talent <u>Tir rapide</u>, il peut effectuer plusieurs fois l’activité **Viser et tirer** pendant son tour. La pénalité cumulative de -5 aux attaques subséquentes à la première s’applique autant aux attaques de mêlée qu’aux attaques à distance.",FALSE,
838915a4-23c1-4cd2-96b2-0ef4f8487897,2,Bricolage naturel,"Lorsqu’il se trouve en milieu naturel et sauvage, le personnage peut fabriquer un camouflage en utilisant les ressources du milieu en 10 minutes. S’il utilise une trousse de déguisement, il n’a besoin que d’une minute afin de fabriquer le camouflage. Il se voit conférer l’avantage à ses tests de _Furtivité_ lorsqu’il porte le camouflage en se trouvant dans le milieu depuis lequel les ressources du camouflage proviennent.\n\nÉgalement, s’il possède le temps et les ressources nécessaires, il peut utiliser des outils de bricoleur afin d’améliorer les fortifications d’un lieu tel un campement, un champ de bataille ou un bastion. Il choisit un nombre compris entre 1 et son rang de _Survie_, et doit réussir un test de _Survie_ de degré de difficulté égal au double de ce nombre. Si le test est réussi, le nombre choisi est ajouté à la Défense des fortifications du lieu. Les fortifications se voient également conférer un nombre de points de Résistance temporaires égal au score de la Sensibilité du personnage. Enfin, si ces fortifications nécessitent un test afin d’être brisées, ce nombre est ajouté au degré de difficulté du test.",FALSE,551c5475-edaf-4f7b-b310-d1c8fa2a9968
6168339a-4e9a-4c45-b012-97192d93cc6e,2,Chargement rapide,"Permet au personnage d’effectuer l’activité **Chargement** au coût d’une seule action plutôt que deux lorsqu’il charge une arme possédant la propriété **Munition**. Également, lorsqu’une charge une arme, il ne déclenche pas d’attaque d’opportunité.",FALSE,b3afc61d-6481-4687-85f4-67e0a5e532b5
61c8b075-341f-4123-97c1-33e23f0505a5,2,Chasse-mage,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il blesse une créature se concentrant sur un pouvoir, alors le jet de sauvegarde de _Discipline_ de celle-ci afin de maintenir sa concentration est affligé du désavantage.\n- Ses jets de sauvegarde de _Discipline_ contre les pouvoirs canalisés par une créature qu’il peut atteindre par une attaque de mêlée se voient conférer l’avantage.\n- Lorsqu’une créature qu’il peut atteindre par une attaque de mêlée canalise un pouvoir, alors celle-ci déclenche une attaque d’opportunité de la part du personnage.",FALSE,a0f1cff9-f5f7-4e62-a339-811e716b5930
bd13589c-f6c2-4ea2-a11f-c23bf80cdff9,2,Critique supérieur,"Le personnage obtient désormais un coup critique lorsque la somme des dés de son test d’attaque égale 16. Les probabilités qu’il inflige un coup critique sont désormais de 17 %, ou de 21 % si son score de Coordination est supérieur ou égal à 20.\n\nÉgalement, lorsqu’un coup critique du personnage est confirmé, on ajoute une seconde fois sa Force (test de _Mêlée_), sa Précision (test d’_Orientation_) ou sa Puissance (test d’_Occultisme_) aux points de dégâts infligés, ce qui double effectivement les dégâts.",FALSE,fe481362-8fe1-4765-b356-e9fe57d5c7ab
48f8909f-b955-404d-8c86-5094a2217f57,2,Dérobade,"Lorsque le personnage utilise sa réaction afin d’ajouter à son Esquive le bonus conféré par cette arme aux tests d’attaque et que l’attaque le ciblant réussit, les points de dégâts reçus sont réduits de moitié. Également, il peut utiliser sa réaction afin d’ajouter le bonus conféré aux tests d’attaque par son arme à ses jets de sauvegarde d’_Acrobaties_.",FALSE,b190ffb5-83f8-4ecb-bccc-2974dfea43e8
d3939a6e-69a0-4540-99f3-02533fbc9d49,2,Destruction,"Une fois par round, en effectuant une attaque en maniant arme improvisée, permet au personnage de dépenser 10 points d’Énergie afin de doubler les points de Résistance perdus par son arme, ce qui lui permet de la briser plus rapidement. Également, lorsque le personnage utilise cette capacité et qu’il brise une arme improvisée sur une créature alors celle-ci est assommée jusqu’à la fin de son prochain tour si elle échoue le jet de sauvegarde de _Résistance_.",FALSE,2d3b88db-4455-4e71-8475-ba15aa4f0331
c6f870d9-5460-4cf9-bbe9-afc32fe99c12,2,Discernement,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il réussit un test d’_Intuition_ afin de déterminer si une créature dit la vérité, ses tests d’Intellect, de Présence et de Sensibilité contre cette créature se voient conférer l’avantage pendant la prochaine minute, tant qu’il peut voir les yeux et la bouche de la créature.\n- Une fois par jour, en discutant pendant 10 minutes avec une créature affectée par un effet ou un pouvoir la contraignant à agir d’une certaine manière ou ayant modifié sa mémoire, le personnage permet à la créature de réessayer le jet de sauvegarde contre l’effet ou le pouvoir.",FALSE,8d037c1c-515f-4689-99b0-fb689f81cada
e58ab7a1-163f-413f-b36a-2a6eeb3d29dd,2,Double attaque,"Lorsqu’il effectue une attaque avec sa deuxième main, il peut ajouter la totalité de sa Force ou de sa Précision aux points de dégâts infligés plutôt que seulement la moitié. Également, lorsqu’il effectue deux attaques subséquentes, par exemple avec sa main principale puis sa deuxième main (ou l’inverse), alors la pénalité affligeant le test de sa deuxième attaque est de -2 plutôt que de -5. S’il effectue une troisième attaque, alors la pénalité affligeant le test de cette troisième attaque est de -5 plutôt que de -10.",FALSE,b5f0bf8c-3933-483c-a319-d7becaaf2cc6
a0a45290-9014-4213-a161-7e253f786bfe,2,Embuscade,"Lorsque le personnage réussit une attaque en étant dissimulé, il peut rouler deux fois les dégâts et conserver le résultat de son choix. Également, lorsque le personnage ou une créature effectue un test de _Furtivité_, le personnage peut utiliser sa réaction afin d’effectuer immédiatement l’activité **Pas prudent** en action libre. Il se déplace en direction de la créature et se jette au sol en position renversée. Si la créature voit le personnage faire, elle peut également se jeter au sol en action libre. Les créatures et personnages se jetant au sol peuvent ensuite rejouer leur test de _Furtivité_ et conserver le résultat de leur choix.",FALSE,74a7a2b6-4805-497d-bb7a-b6cdfa302228
73a8e8dc-d6ac-4650-bcd2-61a54f9a1e06,2,Endurance supérieure,"Confère au personnage un bonus permanent de 15 points d’Énergie. Également, lorsque les points de Vitalité du personnage chutent à 0, alors il peut utiliser sa réaction afin de réajuster ses points de Vitalité à 1 et recevoir le double de l’excédent en points de dégâts non létaux. Il doit avoir moins de trois niveaux de Fatigue afin d’utiliser cette capacité et acquiert instantanément trois niveaux de Fatigue en l’utilisant. Il doit compléter une nuit de sommeil afin de réutiliser cette capacité.",FALSE,c8b02ffe-e57b-41e6-b4a3-ac13d874f691
d1eb3585-3262-4d5d-b517-f0b58f96e0ca,2,Entraînement III,Augmente de manière permanente de +2 le score d’un attribut du personnage dont le score était inférieur ou égal à 15 avant l’acquisition de ce talent.,TRUE,
529cd0a9-c28b-43bf-ba64-b97582f4906c,2,Érudition,"Lorsque le personnage réussit un test de _Connaissance_ à propos d’une créature naturelle, il acquiert les capacités suivantes jusqu’à la fin de la journée. Il peut également acquérir ces capacités contre une créature construite en réussissant un test de _Connaissance_ à propos de cette créature.\n\n- Il ne peut être surpris par cette créature ou par une autre créature de la même espèce.\n- Lorsqu’il est victime d’un coup critique de cette créature ou d’une autre créature de la même espèce, il peut utiliser sa réaction afin de transformer cette attaque en réussite non critique.\n- Une fois par round, lorsqu’il réussit une attaque dirigée contre cette créature ou une autre créature de la même espèce, il ajoute à son attaque un nombre de points de dégâts égal à son modificateur d’Intellect (minimum 1).\n\nIl peut également examiner une structure ou un objet inanimé pendant 10 minutes. S’il réussit un test de _Connaissance_ à propos de cette structure ou de cet objet, il peut discerner grossièrement l’âge de celui-ci ainsi que les points faibles des matériaux le composant. Lorsqu’il endommage cet objet ou cette structure, que cela soit en attaquant ses points faibles ou en utilisant une substance (par exemple, de l’acide sur du métal), il maximise les dégâts infligés en remplaçant les dés de dégâts par leur valeur maximale.",FALSE,0183dff3-56a2-41a0-a7fa-00ec83a417c5
5430282f-a8de-4941-8325-48ddd98ec95c,2,Extraction du poison,"Le personnage acquiert les capacités suivantes. Il doit posséder du charbon de bois activé afin de pouvoir utiliser ces capacités.\n\n- Il peut extraire un poison naturel affligeant une créature empoisonnée. Il traite la créature pendant une minute et consomme une charge d’une trousse de premiers soins. Il effectue un test de _Médecine_ contre le degré de difficulté du poison et dépense 15 points d’Énergie. S’il réussit le test, le poison est extrait et détruit, et la créature est soignée du poison.\n- S’il a acquis le talent <u>Apothicairerie</u>, il peut consommer une charge supplémentaire de sa trousse de premiers soins afin de concocter un antidote à usage unique contre le poison extrait.\n- S’il a acquis le talent <u>Toxicologie</u> et qu’il possède une fiole vide, alors il peut extraire la dose de poison dans cette fiole. La dose n’est pas détruite et le personnage peut réutiliser le poison par la même méthode qu’il a été utilisé à l’origine.\n- S’il possède une trousse d’empoisonneur et une fiole vide, il peut extraire le venin d’une créature venimeuse. Par une action, il effectue un test de _Médecine_ contre le degré de difficulté du poison et dépense 15 points d’Énergie. S’il réussit le test, le venin est extrait dans cette fiole, ce qui lui permet de l’utiliser.",FALSE,d90a7854-802b-4051-bb30-3912becfd9ad
0b26870f-ef7c-4f39-8506-08a9ad67130c,2,Focus,"Permet au personnage d’entrer en état de focus par une action. Il peut revenir à son état normal à tout moment par une action libre. En état de focus, s’il n’est pas aveuglé, il peut ajouter 1d4+1 à ses jets de sauvegarde d’_Acrobaties_ ainsi qu’à ses tests de _Perception_. À la fin de chaque tour passé en état de focus, il dépense un nombre de points d’Énergie égal au total des bonus ajoutés à ses jets. Également, lorsqu’il est en état de focus, les attaques des créatures dissimulées dirigées vers le personnage ne se voient pas conférer l’avantage.",FALSE,b04e701f-68f3-47d1-8358-e43bab3339cd
da4c2a53-1407-4a7e-9ccb-822ba8cda6c6,2,Force incroyable,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il est dans l’eau, le personnage peut traîner une autre créature avec lui sans subir de pénalité à sa vitesse de nage. La taille de la créature doit être d’au plus une catégorie supérieure à celle du personnage.\n- Permet au personnage d’escalader des surfaces horizontales, tel un plafond, comme si elles étaient verticales.\n- Lorsque le personnage manie une arme versatile à une main, il peut rouler les dégâts comme s’il maniait l’arme à deux mains. Lorsqu’il effectue l’activité **Attaque** pendant son tour, il peut dépenser 5 points d’Énergie afin d’utiliser l’arme comme si elle était tenue à deux mains, ce qui lui permet par exemple d’effectuer une <u>Attaque brutale</u> en maniant une arme versatile à une seule main lorsqu’il en fait ainsi. Cela lui empêche en revanche par exemple d’effectuer une <u>Attaque précise</u>, puisque l’arme est considérée comme une arme à deux mains.\n- Le personnage peut combattre en maniant plusieurs armes n’étant pas des armes légères sans subir de pénalité à ses tests d’attaque.",FALSE,c94722f5-7a99-4959-a552-0fcfff178671
8b15a325-2337-48fb-8bfc-5caf9888f0d3,2,Fourberie,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il doit effectuer un test d’_Intuition_ opposé à un test de _Tromperie_, il peut substituer son rang d’_Intuition_ par son rang de _Tromperie_.\n- Il se voit conférer l’avantage à ses tests d’_Intuition_ opposés à un test de _Tromperie_.\n- Par une action, il peut tenter une feinte en combat en dépensant 15 points d’Énergie. Si la cible échoue un test d’_Intuition_ opposé au test de _Tromperie_ du personnage, alors elle déclenche une attaque d’opportunité de la part des alliés du personnage. Elle est ensuite immunisée contre cette capacité pendant les 24 prochaines heures.",FALSE,a6799aa2-2621-4290-9f84-125d54e9f9a0
6a6dd229-9fd8-47da-9356-3e2a445ac41f,2,Frappe précise,"Le personnage inflige désormais 1d8 points de dégâts contondants non létaux lorsqu’il effectue une attaque avec un membre de son corps. Également, lorsqu’il effectue une attaque avec un membre de son corps, il peut le faire en utilisant deux actions plutôt qu’une. Il choisit une des options suivantes : il confère l’avantage à son test d’attaque ou ajoute un bonus de +5 aux points de dégâts infligés si l’attaque réussit. Il ne peut utiliser cette capacité s’il a effectué l’activité **Déplacement** pendant le même tour, et il ne peut effectuer cette activité pendant le même tour après avoir utilisé cette capacité. Il peut tout de même effectuer un **Pas prudent**.",FALSE,21eaa87c-f23b-4611-8c90-5c3bcffd9c9b
1c767248-a600-4e8a-be74-cfa796b31912,2,Initiative supérieure,"Confère un bonus permanent de +3 à l’Initiative du personnage. Également, le personnage se voit conférer l’avantage à ses tests d’Initiative.",FALSE,03c40ec8-a204-404a-8fab-dcded7055d9c
5cb294f1-e353-48c5-8cdf-6a25ac4c1cd7,2,Interrogateur,"Lorsque le personnage réussit un test de _Performance_ afin d’intimider une créature, alors lui et ses alliés se voient conférer l’avantage à leurs tests de _Diplomatie_, d’_Intuition_ et de _Tromperie_ contre cette créature pendant la prochaine minute.\n\nÉgalement, lorsqu’il fait chuter à 0 les points de Vitalité d’une créature, permet au personnage d’effectuer un test de _Performance_ par une action et en dépensant 15 points d’Énergie. Toute créature ennemie située à 3 mètres de cette créature doit effectuer un test opposé d’_Intuition_. Une créature échouant le test opposé est apeurée par le personnage jusqu’à la fin du prochain tour du personnage.",FALSE,e83ac9be-35b9-42b0-972e-b58d6da0abcc
7d56ce13-3471-47fe-b159-04f4399a1378,2,Lancer précis,"Permet au personnage de dégainer une arme de jet par une action libre lorsqu’il effectue l’activité **Attaque**. Également, lorsqu’il effectue une attaque en lançant une arme de jet, il peut le faire en utilisant deux actions plutôt qu’une. Il choisit une des options suivantes : il confère l’avantage à son test d’attaque ou ajoute un bonus de +5 aux points de dégâts infligés si l’attaque réussit. Il ne peut utiliser cette capacité s’il a effectué l’activité **Déplacement** pendant le même tour, et il ne peut effectuer cette activité pendant le même tour après avoir utilisé cette capacité. Il peut tout de même effectuer un **Pas prudent**.",FALSE,465ba8c9-8d78-41aa-af1c-0ad166921bc8
9ef95957-fa21-4091-91d7-9716cbfa8c45,2,Magie guerrière,"Le personnage acquiert les capacités suivantes :\n\n- Il se voit conférer l’avantage à ses jets de sauvegarde de _Discipline_ afin de maintenir sa concentration.\n- Lorsqu’une créature hostile provoque une attaque d’opportunité de la part du personnage, alors celui-ci peut substituer l’attaque de mêlée par l’activité **Canaliser** afin de canaliser un pouvoir nécessitant une ou deux actions contre cette créature.\n- Le personnage n’a plus besoin d’avoir une main libre afin de d’exécuter la composante somatique d’un pouvoir. Cela lui permet par exemple de canaliser un pouvoir ne nécessitant qu’une composante somatique, ou une composante somatique et verbale, tout en maniant une arme dans une main et en tenant un bouclier dans l’autre. Toutefois, il a encore besoin d’avoir une main de libre afin d’exécuter la composante matérielle ou focus d’un pouvoir.",FALSE,357f7bb9-6610-4746-bae5-2c18271a13a8
